document,term,w
29,soviets,2330
29,soviets,2330
29,soviets,2330
29,soviets,2330
29,speak,1590
29,speak,1590
29,speech,2331
29,spots,2332
29,stacked,2333
29,stalin,2334
29,stalin,2334
29,stalin,2334
29,stalin,2334
29,stalinist,2335
29,stalins,2336
29,stalins,2336
29,start,1594
29,statement,960
29,statement,960
29,statement,960
29,statements,2337
29,states,326
29,stood,1323
29,supporting,2338
29,talked,1453
29,tass,2339
29,tass,2339
29,tass,2339
29,tass,2339
29,tass,2339
29,tass,2339
29,testify,2340
29,thousands,618
29,thousands,618
29,threat,2180
29,three,171
29,tied,464
29,touched,2341
29,tragedy,2342
29,tragedy,2342
29,transferred,2343
29,truth,2344
29,truth,2344
29,truth,2344
29,turned,1851
29,two,887
29,understanding,1878
29,union,1008
29,union,1008
29,union,1008
29,union,1008
29,union,1008
29,union,1008
29,union,1008
29,union,1008
29,urged,2345
29,version,2346
29,victims,1092
29,victims,1092
29,visit,2347
29,walesa,2348
29,war,344
29,war,344
29,war,344
29,war,344
29,war,344
29,war,344
29,war,344
29,warsaw,2349
29,weekly,2350
29,western,1016
29,western,1016
29,wives,2351
29,woods,2352
29,world,672
29,world,672
29,world,672
29,world,672
29,world,672
29,writing,2353
29,written,1613
29,years,184
29,years,184
29,years,184
29,years,184
29,years,184
30,accident,1017
30,actually,2354
30,administration,679
30,agency,2188
30,americas,486
30,angeles,2355
30,annually,2356
30,arco,2357
30,arco,2357
30,arco,2357
30,arco,2357
30,arco,2357
30,arco,2357
30,arco,2357
30,arco,2357
30,area,1691
30,area,1691
30,area,1691
30,area,1691
30,area,1691
30,area,1691
30,area,1691
30,assigned,2358
30,assistant,2359
30,atlantic,11
30,atlantic,11
30,austin,2360
30,automotive,2361
30,based,1620
30,beginning,2230
30,begins,633
30,billion,201
30,billion,201
30,business,703
30,cant,1099
30,changes,2362
30,chemical,2363
30,chemical,2363
30,chemical,2363
30,chemical,2363
30,chemical,2363
30,claiming,2364
30,cleaning,370
30,co,1626
30,co,1626
30,comment,209
30,company,211
30,company,211
30,company,211
30,complaints,2365
30,complete,212
30,complex,32
30,component,2366
30,concentrating,2367
30,concentration,2368
30,conducting,1706
30,contract,2369
30,cos,2370
30,court,507
30,damaged,2371
30,davis,2372
30,davis,2372
30,days,379
30,days,379
30,deal,2373
30,deaths,2248
30,determined,2374
30,difficult,1918
30,district,1026
30,doing,2375
30,doing,2375
30,drinking,2376
30,driver,2377
30,earl,2378
30,east,2254
30,employees,1926
30,employees,1926
30,employees,1926
30,employees,1926
30,employees,1926
30,employees,1926
30,end,913
30,europe,2379
30,expect,1722
30,exploded,2380
30,explosion,2381
30,explosion,2381
30,explosion,2381
30,explosions,2382
30,extreme,2383
30,f,2384
30,facility,2385
30,families,1353
30,filed,1936
30,five,530
30,five,530
30,fix,2386
30,flew,2387
30,flexible,2388
30,foam,2389
30,foam,2389
30,focus,233
30,focusing,2390
30,four,60
30,four,60
30,friday,61
30,friday,61
30,gallon,2391
30,gasoline,2392
30,gerard,1940
30,granted,2393
30,gregory,2394
30,harold,2395
30,health,1358
30,helping,2396
30,hour,78
30,hours,1741
30,houston,1529
30,houston,1529
30,houston,1529
30,husband,1419
30,i,79
30,inc,248
30,industrial,1273
30,initial,2397
30,initially,2398
30,injuring,2399
30,inquiry,2400
30,insulation,2401
30,investigation,83
30,investigation,83
30,investigation,83
30,investigation,83
30,issued,2140
30,issued,2140
30,jack,1115
30,johnson,1169
30,johnson,1169
30,judge,2402
30,judge,2402
30,killed,91
30,killed,91
30,killed,91
30,labor,259
30,lawsuit,1952
30,lawsuit,1952
30,lead,1537
30,life,1539
30,list,2403
30,lives,2144
30,long,101
30,los,2404
30,lose,2405
30,loss,1754
30,maintenance,1958
30,maintenance,1958
30,major,1177
30,make,262
30,making,1178
30,making,1178
30,manager,1757
30,materials,2406
30,miles,1048
30,million,268
30,months,933
30,months,933
30,names,113
30,negligence,2407
30,nine,1294
30,normally,1437
30,normally,1437
30,occupational,2408
30,oct,570
30,officials,814
30,officials,814
30,operating,815
30,order,1969
30,order,1969
30,order,1969
30,osha,2409
30,osha,2409
30,osha,2409
30,owns,2410
30,packaging,2411
30,partial,2412
30,pay,2413
30,people,124
30,people,124
30,people,124
30,people,124
30,percent,280
30,petroleum,579
30,phillips,2414
30,plant,438
30,plant,438
30,plant,438
30,plant,438
30,plant,438
30,plant,438
30,plant,438
30,plant,438
30,plant,438
30,plants,939
30,pm,1773
30,pounds,2415
30,pounds,2415
30,pounds,2415
30,president,292
30,president,292
30,preventing,2416
30,produces,2417
30,produces,2417
30,prohibit,2418
30,refused,448
30,released,847
30,releases,2419
30,remove,850
30,remove,850
30,replacement,2420
30,reports,1224
30,response,2421
30,restore,2422
30,restraining,2423
30,restraining,2423
30,richfield,2424
30,richfield,2424
30,ripped,2425
30,ripped,2425
30,safety,2426
30,sandra,2427
30,saturday,142
30,saturday,142
30,scene,2428
30,scott,2429
30,seat,1062
30,second,1447
30,secretary,601
30,series,2430
30,shifts,2431
30,smith,2432
30,southern,865
30,speculation,2433
30,state,868
30,sure,662
30,tank,2083
30,temporary,2434
30,temporary,2434
30,think,335
30,thursday,964
30,time,338
30,truck,1328
30,understand,625
30,utility,2435
30,victims,1092
30,week,894
30,wife,670
30,work,346
30,work,346
30,work,346
30,worker,2223
30,worker,2223
30,workers,1010
30,workers,1010
30,workers,1010
30,working,478
31,absent,2436
31,added,1469
31,addition,1882
31,advancing,2437
31,aftermath,2438
31,ago,3
31,agree,2439
31,airline,2440
31,americans,683
31,americans,683
31,analysts,1885
31,analysts,1885
31,announced,488
31,annual,1232
31,annual,1232
31,annual,1232
31,anticipation,2441
31,arent,2442
31,aug,1695
31,august,1215
31,august,1215
31,august,1215
31,august,1215
31,august,1215
31,average,1618
31,average,1618
31,back,356
31,bad,1892
31,bad,1892
31,bargain,2103
31,barrel,2443
31,base,492
31,based,1620
31,based,1620
31,begin,493
31,beginning,2230
31,belief,2444
31,believe,15
31,benefits,2445
31,benefits,2445
31,beverage,2446
31,biggest,1622
31,billion,201
31,boost,983
31,boosting,2447
31,boys,20
31,bring,2030
31,bringing,2448
31,budget,2449
31,burden,2450
31,bush,1481
31,buy,705
31,buying,1341
31,buying,1341
31,car,364
31,car,364
31,care,2451
31,cause,2452
31,cautious,710
31,cautious,710
31,changes,2362
31,charges,25
31,chemicals,2453
31,christmas,2454
31,close,207
31,clothing,2455
31,clothing,2455
31,clothing,2455
31,co,1626
31,comes,1486
31,congress,720
31,consumer,2456
31,consumer,2456
31,consumer,2456
31,consumer,2456
31,consumers,2193
31,consumers,2193
31,continue,725
31,continued,1905
31,core,2457
31,cost,2113
31,costing,2458
31,costs,1909
31,costs,1909
31,costs,1909
31,costs,1909
31,crisis,734
31,cut,1402
31,cut,1402
31,david,2459
31,dealer,2460
31,dealers,2461
31,december,1244
31,decline,1915
31,deficit,2462
31,deficit,2462
31,department,744
31,department,744
31,department,744
31,departments,2463
31,details,1916
31,discounted,2464
31,doing,2375
31,donald,2465
31,dont,42
31,double,1405
31,double,1405
31,dow,2466
31,earlier,227
31,earlier,227
31,earlier,227
31,earlier,227
31,earnings,1635
31,economist,2467
31,economist,2467
31,economists,1251
31,economy,1252
31,economy,1252
31,economy,1252
31,edged,2468
31,electricity,1255
31,end,913
31,energy,1636
31,energy,1636
31,energy,1636
31,energy,1636
31,energy,1636
31,excluding,2469
31,expect,1722
31,expected,1723
31,exports,2470
31,far,386
31,federal,48
31,federal,48
31,feeding,2471
31,fell,2259
31,financing,2472
31,first,55
31,food,2199
31,food,2199
31,fuel,1735
31,fuel,1735
31,g,2473
31,gas,1265
31,gasoline,2392
31,gasoline,2392
31,georgia,1356
31,girls,2474
31,gives,2475
31,gone,2476
31,goods,1266
31,government,241
31,government,241
31,government,241
31,great,535
31,great,535
31,growth,2477
31,gulf,2478
31,hand,2270
31,held,1034
31,helped,2479
31,high,77
31,high,77
31,higher,1267
31,hotel,1528
31,housing,2480
31,hurt,2481
31,imports,919
31,increase,788
31,increase,788
31,increase,788
31,increased,1270
31,increased,1270
31,increases,1271
31,increases,1271
31,increases,1271
31,increasing,2482
31,increasing,2482
31,index,1272
31,index,1272
31,industrial,1273
31,infants,2483
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflation,1275
31,inflationary,2484
31,interest,1649
31,invasion,541
31,iraqi,251
31,items,1276
31,january,2485
31,jones,2486
31,jones,2486
31,jones,2486
31,july,2487
31,jumped,1278
31,kind,2488
31,labor,259
31,labor,259
31,labor,259
31,largest,1651
31,last,95
31,last,95
31,last,95
31,level,1172
31,lot,102
31,lower,1283
31,market,1653
31,means,1429
31,means,1429
31,medical,1367
31,mens,2489
31,merchandise,2490
31,million,268
31,moderate,2491
31,modest,2492
31,money,424
31,month,807
31,month,807
31,month,807
31,months,933
31,months,933
31,months,933
31,motel,2493
31,natural,561
31,new,563
31,new,563
31,new,563
31,news,564
31,news,564
31,nine,1294
31,normal,1655
31,november,1295
31,numbers,2068
31,oil,276
31,oil,276
31,oil,276
31,oil,276
31,oil,276
31,oil,276
31,oil,276
31,oil,276
31,oil,276
31,outbreak,2494
31,pace,2495
31,people,124
31,people,124
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,percent,280
31,period,1372
31,permanent,2496
31,persian,2497
31,pickup,2498
31,plan,829
31,power,833
31,president,292
31,prevent,1775
31,price,1302
31,price,1302
31,price,1302
31,price,1302
31,price,1302
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,prices,583
31,produce,2499
31,produce,2499
31,products,2213
31,products,2213
31,programs,1780
31,public,298
31,pushed,2500
31,pushed,2500
31,put,299
31,rate,1307
31,rate,1307
31,rate,1307
31,rate,1307
31,rate,1307
31,rate,1307
31,rate,1307
31,rates,1308
31,rates,1308
31,recent,1663
31,recession,2501
31,recipients,2502
31,record,447
31,record,447
31,relatively,1670
31,remained,2503
31,remaining,2504
31,report,594
31,report,594
31,report,594
31,reserve,1312
31,return,1446
31,rise,1314
31,rise,1314
31,rise,1314
31,rising,2505
31,rose,1128
31,rose,1128
31,rose,1128
31,rose,1128
31,rose,1128
31,rose,1128
31,roughly,2506
31,sales,312
31,sank,2507
31,second,1447
31,sector,1315
31,securities,1993
31,security,452
31,security,452
31,selection,2508
31,separate,2509
31,september,319
31,september,319
31,september,319
31,september,319
31,september,319
31,september,319
31,september,319
31,september,319
31,services,1994
31,services,1994
31,sharp,2510
31,shock,2511
31,shock,2511
31,shocks,2512
31,shoes,2513
31,shooting,152
31,shortterm,2514
31,shot,155
31,shrugged,2515
31,simply,2516
31,soared,2517
31,social,1195
31,social,1195
31,spend,2518
31,stabilize,2519
31,state,868
31,stock,612
31,stocks,2520
31,straight,2521
31,suffer,2522
31,take,329
31,thursday,964
31,thursdays,1820
31,tickets,2523
31,tied,464
31,time,338
31,tracking,2524
31,trade,967
31,traders,2525
31,unable,2526
31,unchanged,2527
31,university,1385
31,wage,342
31,waiting,1824
31,war,344
31,weekly,2350
31,womens,2528
31,wont,1466
31,worries,2529
31,worst,1093
31,worst,1093
31,year,182
31,year,182
31,year,182
31,year,182
31,year,182
31,year,182
31,year,182
31,year,182
31,years,184
31,york,632
32,afford,2530
32,agree,2439
32,ahead,1473
32,aircraft,2531
32,airports,2532
32,alike,2533
32,american,485
32,amtrak,2534
32,back,356
32,back,356
32,back,356
32,back,356
32,ballot,2535
32,believe,15
32,believe,15
32,big,17
32,big,17
32,billion,201
32,boost,983
32,bridges,2536
32,bring,2030
32,brushed,2537
32,budget,2449
32,budget,2449
32,building,21
32,bush,1481
32,bush,1481
32,campaign,1485
32,campus,2538
32,candidate,984
32,cant,1099
32,cant,1099
32,cant,1099
32,carriers,2539
32,change,1624
32,changes,2362
32,chartered,2540
32,cloudy,2541
32,coal,2542
32,cold,2543
32,come,208
32,come,208
32,come,208
32,communities,2544
32,communities,2544
32,competitor,2545
32,control,727
32,count,2546
32,country,732
32,couple,1490
32,critical,2547
32,crowd,1491
32,crowd,1491
32,crowd,1491
32,crown,2548
32,crumbling,2549
32,cry,2550
32,day,218
32,days,379
32,debates,2551
32,delegate,2552
32,democratic,743
32,democratic,743
32,democratic,743
32,democrats,1155
32,described,1350
32,devastated,2553
32,development,221
32,distress,2554
32,dont,42
32,double,1405
32,drawing,2555
32,drew,517
32,drug,755
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,dukakis,988
32,early,756
32,economic,758
32,economic,758
32,economic,758
32,economic,758
32,education,1156
32,education,1156
32,education,1156
32,efforts,760
32,exercise,1506
32,expressed,1510
32,face,1837
32,family,46
32,far,386
32,federal,48
32,flying,2556
32,forces,772
32,fourth,1263
32,frontrunner,2557
32,frontrunner,2557
32,fundamental,2558
32,gave,1939
32,george,63
32,get,396
32,get,396
32,getting,397
32,give,398
32,going,399
32,going,399
32,going,399
32,going,399
32,good,66
32,good,66
32,got,643
32,government,241
32,governor,1161
32,graduate,2559
32,grip,779
32,guess,2560
32,hard,644
32,hear,1739
32,highways,2561
32,highways,2561
32,hit,1268
32,homeless,2562
32,household,2563
32,i,79
32,i,79
32,i,79
32,i,79
32,i,79
32,i,79
32,i,79
32,i,79
32,i,79
32,id,407
32,im,646
32,incident,408
32,increases,1271
32,industries,1274
32,interested,410
32,investing,2564
32,involve,2565
32,isnt,2566
32,isnt,2566
32,issue,1221
32,issues,2141
32,italian,2567
32,jackson,543
32,jackson,543
32,jackson,543
32,jackson,543
32,jackson,543
32,jackson,543
32,jammed,84
32,jesse,795
32,jobs,1039
32,jobs,1039
32,kind,2488
32,kitty,2568
32,know,94
32,know,94
32,know,94
32,like,97
32,like,97
32,list,2403
32,look,2569
32,looking,1541
32,lot,102
32,lot,102
32,make,262
32,making,1178
32,margin,2570
32,massachusetts,2571
32,massive,2572
32,matter,2573
32,mayor,1046
32,mayor,1046
32,message,651
32,michael,998
32,modest,2492
32,morning,108
32,morning,108
32,mr,2574
32,nations,1654
32,nations,1654
32,need,2575
32,need,2575
32,new,563
32,new,563
32,new,563
32,new,563
32,nicknamed,2576
32,nomination,567
32,nominee,1000
32,old,2208
32,opportunity,2577
32,oppose,2578
32,ought,2579
32,pain,2580
32,past,574
32,penn,577
32,pennsylvania,578
32,pennsylvania,578
32,pennsylvania,578
32,people,124
32,people,124
32,people,124
32,pittsburgh,2581
32,pittsburgh,2581
32,pittsburgh,2581
32,pittsburgh,2581
32,pittsburgh,2581
32,polls,1564
32,prepare,2582
32,present,2583
32,president,292
32,presidential,836
32,presidential,836
32,pressure,837
32,primary,129
32,priorities,2584
32,programs,1780
32,programs,1780
32,put,299
32,put,299
32,put,299
32,race,1188
32,railroads,2585
32,rebuilding,2586
32,recognition,2587
32,region,2588
32,reporters,852
32,republican,1189
32,resisted,2589
32,resources,2590
32,resources,2590
32,rev,2591
32,richard,597
32,run,311
32,saturday,142
32,saying,314
32,saying,314
32,says,315
32,scarce,2217
32,school,144
32,shows,2177
32,small,1381
32,spending,1319
32,spending,1319
32,spending,1319
32,spending,1319
32,state,868
32,state,868
32,state,868
32,steel,1322
32,straight,2521
32,street,2592
32,streets,2593
32,students,163
32,suggestions,2594
32,sunday,461
32,sunday,461
32,sunday,461
32,sure,662
32,surviving,2595
32,system,962
32,systems,462
32,tactic,876
32,take,329
32,taking,877
32,talked,1453
32,task,2596
32,thats,332
32,thats,332
32,theres,665
32,thing,333
32,think,335
32,thinks,2597
32,tighten,2598
32,tired,2599
32,today,619
32,told,339
32,told,339
32,told,339
32,told,339
32,tour,1457
32,tour,1457
32,train,2600
32,train,2600
32,tremendous,1684
32,troubles,1207
32,troubles,1207
32,tuesday,623
32,tuesdays,2601
32,two,887
32,two,887
32,university,1385
32,urging,2602
32,value,973
32,walking,2603
32,washington,893
32,wasnt,475
32,weapon,2093
32,wed,2604
32,weekend,1852
32,welcoming,2605
32,went,177
32,went,177
32,western,1016
32,weve,2096
32,wife,670
32,win,2606
32,win,2606
32,wish,2607
32,word,671
32,work,346
32,working,478
32,year,182
33,accord,2097
33,agency,2188
33,agency,2188
33,agreed,2098
33,agreement,2099
33,arms,2608
33,arms,2608
33,brought,702
33,bujang,2609
33,ceremony,1396
33,children,1344
33,collapse,2610
33,communism,2611
33,communist,2192
33,communist,2192
33,communist,2192
33,december,1244
33,europe,2379
33,fighting,2051
33,first,55
33,government,241
33,government,241
33,group,242
33,group,242
33,guerrilla,2612
33,guerrillas,2613
33,guerrillas,2613
33,guerrillas,2613
33,guerrillas,2613
33,guerrillas,2613
33,guerrillas,2613
33,infant,1361
33,island,1946
33,laid,2614
33,laid,2614
33,last,95
33,last,95
33,leaders,995
33,longer,1425
33,made,261
33,miles,1048
33,monthold,2615
33,national,560
33,news,564
33,north,1369
33,officials,814
33,officials,814
33,officials,814
33,operated,2209
33,party,278
33,peace,1560
33,peace,1560
33,people,124
33,reported,1089
33,reported,1089
33,secretary,601
33,signed,1997
33,signed,1997
33,southeast,2616
33,state,868
33,state,868
33,state,868
33,stop,1450
33,support,1007
33,wednesday,345
33,years,184
34,administration,679
34,aircraft,2531
34,aircraft,2531
34,alcohol,4
34,allow,2101
34,antidrug,2617
34,assistance,1890
34,assistance,1890
34,aviation,2618
34,away,355
34,benefits,2445
34,cases,2619
34,certificate,2620
34,contracts,2621
34,convicted,504
34,convicted,504
34,convicted,504
34,conviction,2622
34,convictions,2623
34,convictions,2623
34,denial,2249
34,denied,219
34,disability,2624
34,distribution,2195
34,distribution,2195
34,drive,2625
34,driving,2626
34,driving,2626
34,drug,755
34,drug,755
34,drug,755
34,drug,755
34,drugrelated,2627
34,drunken,2628
34,enforcement,2629
34,enforcement,2629
34,enforcement,2629
34,enforcement,2629
34,ensure,2630
34,establish,2631
34,establish,2631
34,federal,48
34,federal,48
34,federal,48
34,first,55
34,five,530
34,fiveyear,2632
34,found,59
34,grants,2633
34,grants,2633
34,health,1358
34,help,784
34,housing,2480
34,identification,2634
34,immediate,786
34,implement,2635
34,influence,2139
34,last,95
34,licenses,2636
34,licenses,2636
34,loans,1955
34,months,933
34,objectives,2637
